Titre;date_sortie;duree;genre1;genre2;genre3;réalisateur_1;réalisateur_2;actor_1;actor 2;actor 3;note_presse;note spectators;link;link realisator;Scenar;nationality 1;nationality 2;distributor;nominations;budget;language;box-office;real awards;first actor awards;Second actor awards
Spirit : l'indomptable;28 juillet 2021; 1h 27min ;Aventure;Animation;Famille;Ennio Torresan Jr.;Elaine Bogan;Isabela Merced;Marsai Martin;Mckenna Grace;3,2;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=277937.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=647667.html;Aury Wallington;U.S.A.;NA;Universal Pictures International France;0;-;Anglais;251 948 entrées;NA;0;0
Spiritwalker;17 novembre 2022; 1h 49min ;Action;Fantastique;Thriller;Jae-geun Yoon;NA;Kyesang Yoon;Ji-Yeon Lim;Yong-Woo Park;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=294264.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=938044.html;Jae-geun Yoon;Corée du Sud;NA;NA;0;-;Coréen;NA;NA;0;NA
Spoken;21 août 2021; 1h 35min ;Epouvante-horreur;NA;NA;Tenill Ransom;NA;Ryan Paynter;Steven Serbones;Edgar Zanabria;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=295813.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=942570.html;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;NA;NA
Springtime in Amsterdam;19 mai 2023; Musical;Musical;NA;NA;Christof Loy;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=315973.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=836762.html;NA;Pays-Bas;NA;NA;0;-;Anglais;NA;NA;0;0
Star;21 novembre 2021; 2h 40min ;Fantastique;Thriller;NA;Domin D'Silva;NA;Prithviraj Sukumaran;Joju George;Sheelu Abraham;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=298723.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=950242.html;NA;Inde;NA;NA;0;-;-;NA;NA;0;NA
StarBeam : Le passage à la nouvelle année;14 décembre 2021; 0h 47min ;Animation;Famille;NA;NA;NA;Nahanni Mitchell;Dean Petriw;NA;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=298534.html;NA;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;NA;0
Stillwater;22 septembre 2021; 2h 20min ;Drame;Thriller;NA;Tom McCarthy;NA;Matt Damon;Camille Cottin;Abigail Breslin;3,3;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=275774.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=94775.html;Tom McCarthy;U.S.A.;NA;Universal Pictures International France;2            ;-;Anglais;295 913 entrées;9;4;2
Story of Dinda: Second Chance of Happiness;28 novembre 2022; 0h 59min ;Drame;Romance;NA;Ginanti Rona;NA;Aurélie Moeremans;Abimana Aryasatya;Ardhito Pramono;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=306367.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=759210.html;NA;Indonésie;NA;NA;0;-;Indonésien;NA;NA;NA;NA
Strawberry Mansion;5 décembre 2022; 1h 30min ;Aventure;Drame;Fantastique;Kentucker Audley;Albert Birney;Kentucker Audley;Reed Birney;Constance Shulman;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=289204.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=501607.html;Kentucker Audley;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Stuck Apart;8 janvier 2021; 1h 36min ;Comédie;Drame;NA;Yağmur Taylan;Durul Taylan;Engin Günaydın;Haluk Bilginer;Binnur Kaya;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=278384.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=513591.html;Berkun Oya;Turquie;NA;NA;0;-;Turc;NA;0;0;0
Sublime;17 mai 2023; 1h 40min ;Drame;Romance;NA;Mariano Biasin;NA;Martin Miller;Teo Inama Chiabrando;Azul Mazzeo;2,8;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=299552.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=237243.html;Mariano Biasin;Argentine;NA;Outplay Films;0;-;Espagnol;2 859 entrées;NA;0;NA
Suga Suga;12 mai 2022; 1h 50min ;Comédie;NA;NA;Richards Omos-Iboyi;NA;Tana Adelana;Ayo Adesanya Hassan;Vivian Anani;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=304522.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=964801.html;NA;Nigéria;NA;NA;0;-;Anglais;NA;NA;NA;NA
Sundown;27 juillet 2022; 1h 23min ;Drame;Thriller;NA;Michel Franco;NA;Tim Roth;Charlotte Gainsbourg;Iazua Larios;3,3;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=294771.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=261439.html;NA;Mexique;France;Ad Vitam;3            ;-;Anglais, Espagnol;79 183 entrées;5;1;4
Sunny;22 septembre 2021; 1h 33min ;Drame;NA;NA;Ranjith Sankar;NA;Jayasurya;Vijayaraghavan;Mamta Mohandas;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=296511.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=672567.html;Ranjith Sankar;Inde;NA;NA;0;-;Malais;NA;NA;NA;NA
Super Speed;24 décembre 2022; 1h 40min ;Action;NA;NA;Jem Chen;NA;Hannah Quinlivan;Tsao Yu-Ning;Van Fan;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=309959.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=978817.html;Jem Chen;Taïwan;NA;NA;0;-;Mandarin;NA;NA;NA;NA
Super Z;31 octobre 2022; 1h 20min ;Comédie;Epouvante-horreur;NA;Julien de Volte;Arnaud Tabarly;Julien Courbey;Johan Libéreau;Fabien Ara;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=276963.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=884626.html;NA;France;NA;Origine Films;0;530 000€;Français;25 entrées;NA;0;2
Super-héros malgré lui;2 février 2022; 1h 22min ;Action;Comédie;NA;Philippe Lacheau;NA;Philippe Lacheau;Julien Arruti;Tarek Boudali;2,6;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=285884.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=422283.html;Philippe Lacheau;France;NA;StudioCanal;1           ;-;Français;1 835 461 entrées;2;2;0
SuperCool;3 octobre 2022; 1h 40min ;Comédie;Fantastique;NA;Teppo Airaksinen;NA;Jake Short;Miles J. Harvey;Damon Wayans Jr.;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=272559.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=807286.html;Olli Haikka;U.S.A.;NA;NA;0;-;Anglais;NA;1;0;NA
Superhost;20 avril 2022; 1h 24min ;Thriller;NA;NA;Brandon Christensen;NA;Sara Canning;Osric Chau;Grace Phipps;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=295382.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=463522.html;Brandon Christensen;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Superstar;17 mars 2022; 1h 52min ;Drame;NA;NA;Akay Mason;NA;Nancy Isime;Timini Egbuson;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=302818.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=937263.html;NA;Nigéria;NA;NA;0;-;Anglais;NA;NA;NA;NA
Suprêmes;24 novembre 2021; 1h 52min ;Biopic;Musical;NA;Audrey Estrougo;NA;Théo Christine;Sandor Funtek;Félix Lefebvre;3,4;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=270890.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=183063.html;Audrey Estrougo;France;NA;Sony Pictures Releasing France;2            ;-;Français;130 004 entrées;3;0;0
Sur la piste de Noël;10 décembre 2021; 1h 30min ;Romance;NA;NA;Robert Vaughn (III);NA;Drew Seeley;Holly Deveaux;Robin Dunne;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=298577.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=244389.html;Rickie Castaneda;U.S.A.;NA;TF1;0;-;Anglais;NA;0;0;0
Survive the Game;21 avril 2022; 1h 37min ;Action;Thriller;NA;James Cullen Bressack;NA;Bruce Willis;Chad Michael Murray;Swen Temmel;NA;1,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=295169.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=579383.html;Ross Peacock;U.S.A.;NA;NA;1           ;-;Anglais;NA;0;1;1
Survivre ou Mourir;31 mars 2023; 1h 33min ;Drame;Thriller;NA;Jonathan W. Stokes;NA;Georgina Campbell;Luke Benward;Ibrahim Renno;NA;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=286811.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=571054.html;Jonathan W. Stokes;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Suzanna Andler;2 juin 2021; 1h 31min ;Drame;NA;NA;Benoit Jacquot;NA;Charlotte Gainsbourg;Niels Schneider;Nathan Willcocks;3,4;1,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=44282.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=3989.html;Benoit Jacquot;France;NA;Les Films du Losange;0;1200000 €;Français;11 055 entrées;2;4;2
Swan Song;17 décembre 2021; 1h 52min ;Drame;Science Fiction;NA;Benjamin Cleary;NA;Mahershala Ali;Naomie Harris;Awkwafina;4,0;3,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=281905.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=763625.html;Benjamin Cleary;U.S.A.;NA;NA;2            ;-;Anglais;NA;1;6;5
Sweet & Sour;24 octobre 2022; 1h 41min ;Comédie;Romance;NA;Kae-Byeok Lee;NA;Ki-yong Jang;Soo-bin Chae;Krystal Jung;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=292740.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=916058.html;NA;Corée du Sud;NA;NA;0;-;Coréen;NA;NA;NA;NA
Sweet Girl;22 août 2021; 1h 36min ;Action;NA;NA;Brian Andrew Mendoza;NA;Jason Momoa;Isabela Merced;Manuel Garcia-Rulfo;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=275973.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=532927.html;Gregg Hurwitz;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
Sword Art Online - Progressive - Aria of a Starless Night;6 janvier 2022; 1h 37min ;Action;Animation;Science Fiction;Ayako Kôno;NA;Yoshitsugu Matsuoka;Inori Minase;Haruka Tomatsu;NA;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=287946.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=978152.html;NA;Japon;NA;CGR EVENTS;0;-;Japonais;28 400 entrées;NA;0;0
Tadap;3 décembre 2021; 2h 05min ;Action;Drame;Romance;Milan Luthria;NA;Ahan Shetty;Tara Sutaria;Saurabh Shukla;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=297836.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=144548.html;Rajat Arora;Inde;NA;Night ed films;0;-;Hindi;NA;2;NA;NA
Teeja Punjab;8 décembre 2021; 2h 18min ;Drame;Famille;NA;Amberdeep Singh;NA;Amberdeep Singh;Nimrat Khaira;Aditi Sharma;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=298137.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=642948.html;Amberdeep Singh;Inde;NA;Friday Entertainment;0;-;Autre;NA;0;0;NA
Teen Titans Go! See Space Jam;15 septembre 2021; Animation, Comédie, Famille;Animation;Comédie;Famille;NA;NA;NA;NA;NA;NA;2,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=293632.html;NA;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
Tendance romance;1 juillet 2021; 1h 25min ;Romance;NA;NA;Nicholas Humphries;NA;Jocelyn Panton;Giles Panton;Amanda Wong;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=294151.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=493272.html;NA;Canada;U.S.A.;NA;0;-;Anglais;NA;NA;0;0
Tersanjung : Le film;24 octobre 2022; 1h 54min ;Drame;Romance;NA;Hanung Bramantyo;Pandu Adjisurya;Clara Bernadeth;Giorgino Abraham;Kevin Ardilova;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=291115.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=707196.html;Hanung Bramantyo;Indonésie;NA;NA;0;-;Indonésien;NA;NA;NA;NA
Thalaivi;10 septembre 2021; 2h 33min ;Biopic;Drame;NA;A.L. Vijay;NA;Kangana Ranaut;Arvind Swamy;Priyamani;NA;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=281064.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=533302.html;NA;Inde;NA;Night ed films;0;-;Tamoul;NA;0;0;0
Thalli Pogathey;24 décembre 2021; 2h 03min ;Comédie;Romance;NA;R. Kannan;NA;Atharvaa Murali;Anupama Parameswaran;Amitash Pradhan;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=298777.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=540861.html;NA;Inde;NA;Friday Entertainment;0;-;Tamoul;NA;0;NA;NA
The Alleys;6 janvier 2023; 1h 56min ;Drame;Thriller;NA;Bassel Ghandour;NA;Emad Azmi;Baraka Rahmani;Nadira Omran;NA;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=292761.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=698426.html;Bassel Ghandour;Jordanie;NA;NA;0;-;Arabe;NA;NA;NA;NA
The Beta Test;15 décembre 2021; 1h 31min ;Thriller;NA;NA;Jim Cummings (II);PJ McCabe;Jim Cummings (II);Virginia Newcomb;PJ McCabe;3,1;2,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=290365.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=673795.html;Jim Cummings (II);U.S.A.;Grande-Bretagne;New Story;1           ;-;Anglais;3 049 entrées;0;0;0
The Birthday Cake;28 février 2022; 1h 37min ;Policier;Drame;Thriller;Jimmy Giannopoulos;NA;Ewan McGregor;Val Kilmer;Shiloh Fernandez;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=276678.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=883460.html;Jimmy Giannopoulos;U.S.A.;NA;NA;0;-;Anglais;NA;NA;4;2
The Blazing World;23 avril 2023; 1h 41min ;Fantastique;Epouvante-horreur;Thriller;Carlson Young;NA;Carlson Young;Udo Kier;Dermot Mulroney;NA;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=285723.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=449582.html;Carlson Young;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;1
The Card Counter;29 décembre 2021; 1h 52min ;Drame;Thriller;NA;Paul Schrader;NA;Oscar Isaac;Tiffany Haddish;Tye Sheridan;4,2;3,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=278524.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=300.html;Paul Schrader;U.S.A.;NA;Condor Distribution;4            ;-;Anglais;66 639 entrées;1;1;1
The Changeling;1 mars 2022; Epouvante-horreur;Epouvante-horreur;NA;NA;Anders Engström;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=284406.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=509312.html;Tab Murphy;Grande-Bretagne;Allemagne;NA;0;-;Anglais;NA;0;0;0
The Chef;19 janvier 2022; 1h 34min ;Drame;Thriller;NA;Philip Barantini;NA;Stephen Graham;Vinette Robinson;Alice May Feetham;3,8;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=281089.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=89185.html;Philip Barantini;Grande-Bretagne;NA;UFO Distribution;4            ;-;Anglais;59 566 entrées;0;1;0
The Cursed;30 mai 2023; 1h 53min ;Epouvante-horreur;Thriller;NA;Sean Ellis;NA;Boyd Holbrook;Kelly Reilly;Alistair Petrie;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=273323.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=112971.html;Sean Ellis;Grande-Bretagne;NA;NA;5            ;-;Anglais;NA;9;0;3
The Cursed;13 juillet 2022; 1h 50min ;Epouvante-horreur;Thriller;NA;Yong-wan Kim;NA;Uhm Ji-won;Ji-so Jung;In-kwon Kim;NA;2,5;https://www.allocine.fr/film/fichefilm_gen_cfilm=297130.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=843988.html;Sang-Ho Yeon;Corée du Sud;NA;The Jokers / Les Bookmakers;0;-;Coréen;NA;NA;0;NA
The Deep House;30 juin 2021; 1h 25min ;Epouvante-horreur;Thriller;NA;Alexandre Bustillo;Julien Maury;Camille Rowe;James Jagger;Eric Savin;3,0;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=279736.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=167079.html;Alexandre Bustillo;France;Belgique;Apollo Films;0;-;Anglais;206 633 entrées;13;0;0
The Dig;30 janvier 2021; 1h 52min ;Drame;Historique;NA;Simon Stone;NA;Ralph Fiennes;Carey Mulligan;Lily James;4,0;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=276900.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=181796.html;Moira Buffini;Grande-Bretagne;NA;NA;5            ;-;Anglais;NA;0;4;1
The Djinn;1 avril 2022; 1h 21min ;Epouvante-horreur;Thriller;NA;David Charbonier;Justin Powell;Ezra Dewey;Rob Brownstein;John Ericson;NA;1,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=290310.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=835330.html;David Charbonier;U.S.A.;NA;NA;0;-;Anglais;NA;NA;NA;0
The Escort;9 juin 2022; 1h 50min ;Romance;NA;NA;Emem Isong;NA;Alexx Ekubo;Monalisa Chinda;Femi Branch;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=305003.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=966047.html;NA;Nigéria;NA;NA;0;-;Anglais;NA;NA;0;NA
The Exam;27 octobre 2022; 1h 29min ;Drame;NA;NA;Shawkat Amin Korki;NA;Avan Jamal;Vania Salar;Hussein Hassan Ali;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=295828.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=202740.html;Shawkat Amin Korki;Allemagne;Irak;Filmo;0;-;Perse;NA;1;NA;NA
The Execution;11 avril 2023; 2h 18min ;Policier;Thriller;NA;Lado Kvataniya;NA;Evgeniy Tkachuk;Yuliya Snigir;Igor Savochkin;NA;2,6;https://www.allocine.fr/film/fichefilm_gen_cfilm=297023.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=945784.html;Lado Kvataniya;Russie;NA;The Jokers / Les Bookmakers;2         4            ;-;Russe;NA;NA;0;0
The Exorcism of God;7 septembre 2022; 1h 38min ;Epouvante-horreur;NA;NA;Alejandro Hidalgo;NA;Joseph Marcell;Maria Gabriela de Faría;Irán Castillo;NA;2,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=275561.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=693995.html;Santiago Fernandez Calvete;U.S.A.;Mexique;NA;0;-;Anglais;NA;0;0;0
The Fall of the Queens;7 février 2022; 1h 23min ;Drame;NA;NA;Lucas Nazareno Turturro;NA;Malena Filmus;Franco Rizzaro;Lola Abraldes;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=309004.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=976686.html;NA;Argentine;NA;NA;0;-;Espagnol;NA;NA;NA;NA
The Fallout;24 février 2022; 1h 32min ;Drame;NA;NA;Megan Park;NA;Jenna Ortega;Maddie Ziegler;Niles Fitch;NA;3,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=281419.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=196963.html;Megan Park;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;1
The Feast;22 septembre 2022; 1h 33min ;Epouvante-horreur;NA;NA;Lee Haven Jones;NA;Annes Elwy;Nia Roberts;Julian Lewis Jones;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=293526.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=812546.html;Roger Ross Williams;Grande-Bretagne;NA;NA;0;-;Anglais;NA;0;NA;0
The French Dispatch;27 octobre 2021; 1h 48min ;Comédie;Drame;Romance;Wes Anderson;NA;Timothée Chalamet;Léa Seydoux;Bill Murray;3,5;3,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=269684.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=30278.html;Wes Anderson;U.S.A.;Allemagne;The Walt Disney Company France;17            ;-;Anglais;451 884 entrées;7;8;5
The Gateway;16 mars 2022; 1h 31min ;Drame;Thriller;NA;Michele Civetta;NA;Shea Whigham;Olivia Munn;Zach Avery;NA;2,3;https://www.allocine.fr/film/fichefilm_gen_cfilm=273584.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=104112.html;Alex Felix Bendaña;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
The Ghost in the Machine;2021; Biopic, Drame, Thriller;Biopic;Drame;Thriller;NA;NA;NA;NA;NA;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=285960.html;NA;NA;U.S.A.;NA;NA;0;-;Anglais;NA;NA;0;0
The Giants;1 décembre 2022; 1h 18min ;Drame;NA;NA;Bonifacio Angius;NA;Stefano Deffenu;Stefano Manca di Villahermosa;Riccardo Bombagi;NA;2,7;https://www.allocine.fr/film/fichefilm_gen_cfilm=294163.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=693810.html;Bonifacio Angius;Italie;NA;NA;0;-;Italien;NA;1;0;0
The Grand Duke of Corsica;11 septembre 2022; 1h 33min ;Comédie;Drame;NA;Daniel Graham;NA;Timothy Spall;Peter Stormare;Matt Hookings;NA;2,8;https://www.allocine.fr/film/fichefilm_gen_cfilm=296317.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=585652.html;Daniel Graham;Grande-Bretagne;NA;NA;0;-;Anglais, Allemand;NA;0;2;0
The Guilty;1 octobre 2021; 1h 30min ;Drame;Thriller;NA;Antoine Fuqua;NA;Jake Gyllenhaal;Riley Keough;Peter Sarsgaard;3,0;3,1;https://www.allocine.fr/film/fichefilm_gen_cfilm=270330.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=26888.html;Nic Pizzolatto;U.S.A.;NA;NA;0;-;Anglais;NA;5;3;1
The Harder They Fall;3 novembre 2021; 2h 16min ;Drame;Western;NA;Jeymes Samuel;NA;Jonathan Majors;Idris Elba;Zazie Beetz;3,5;2,9;https://www.allocine.fr/film/fichefilm_gen_cfilm=249193.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=586798.html;Jeymes Samuel;U.S.A.;NA;NA;      ;-;Anglais;NA;NA;1;4
The Haunted Hotel;4 mai 2023; 1h 34min ;Comédie;Epouvante-horreur;NA;Jean Campbell Hogg;Joshua Carver;Reece Ritchie;Hugh Fraser;Rob Jarvis;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=316164.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=994539.html;Joshua Dickinson;Grande-Bretagne;NA;NA;0;-;Anglais;NA;NA;0;0
The House Next Door: Meet the Blacks 2;31 octobre 2022; 1h 37min ;Comédie;Epouvante-horreur;NA;Deon Taylor;NA;Mike Epps;Danny Trejo;Zulay Henao;NA;2,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=259809.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=414232.html;Corey Harrell;U.S.A.;NA;NA;0;-;Anglais;NA;0;0;0
The Humans;12 août 2022; 1h 47min ;Comédie;Drame;NA;Stephen Karam;NA;Richard Jenkins;Jayne Houdyshell;Amy Schumer;NA;3,0;https://www.allocine.fr/film/fichefilm_gen_cfilm=289511.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=228749.html;Stephen Karam;U.S.A.;NA;NA;0;-;Anglais;NA;NA;1;0
The Innocents;9 février 2022; 1h 57min ;Drame;Fantastique;Thriller;Eskil Vogt;NA;Rakel Lenora Fløttum;Alva Brynsmo Ramstad;Mina Yasmin Bremseth Asheim;3,8;3,4;https://www.allocine.fr/film/fichefilm_gen_cfilm=292222.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=195998.html;Eskil Vogt;Norvège;Suède;Kinovista / Les Bookmakers;3         10            ;-;Norvégien;21 641 entrées;8;NA;NA
The Journey;20 janvier 2023; 1h 50min ;Action;Animation;Fantastique;Kobun Shizuno;NA;Jennie Kwan;Johnny Yong Bosch;Christopher Sabat;NA;NA;https://www.allocine.fr/film/fichefilm_gen_cfilm=302919.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=436234.html;Atsuhiro Tomioka;Arabie Saoudite;Japon;NA;0;-;Arabe, Japonais;NA;0;0;0
The Judgement;15 mai 2022; 2h 10min ;Drame;Judiciaire;NA;Sander Burger;NA;Fedja Van Huet;Yorick Van Wageningen;Lies Visschedijk;NA;3,2;https://www.allocine.fr/film/fichefilm_gen_cfilm=293599.html;https://www.allocine.fr/personne/fichepersonne_gen_cpersonne=489024.html;Sander Burger;Pays-Bas;NA;NA;0;-;Néerlandais;NA;0;0;0
